vulnerability_id,vulnerability_type,triage_true_positive,ground_truth_vulnerability,filename,cwe
67a54bea2d107a279f18a2f0,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00312.java,798
67a54bea2d107a279f18a2f1,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java,798
67a54bea2d107a279f18a2f2,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00564.java,798
67a54bea2d107a279f18a2f3,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02260.java,798
67a54bea2d107a279f18a2f4,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01787.java,798
67a54bea2d107a279f18a2f5,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01202.java,798
67a54bea2d107a279f18a2f6,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00661.java,798
67a54bea2d107a279f18a2f7,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02079.java,798
67a54bea2d107a279f18a2f8,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java,798
67a54bea2d107a279f18a2f9,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00985.java,798
67a54bea2d107a279f18a2fa,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java,798
67a54bea2d107a279f18a2fb,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00746.java,798
67a54bea2d107a279f18a2fc,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java,798
67a54bea2d107a279f18a2fd,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00369.java,798
67a54bea2d107a279f18a2fe,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00502.java,798
67a54bea2d107a279f18a2ff,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01797.java,798
67a54bea2d107a279f18a300,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02083.java,798
67a54bea2d107a279f18a301,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01860.java,798
67a54bea2d107a279f18a302,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01196.java,798
67a54bea2d107a279f18a303,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00181.java,798
67a54bea2d107a279f18a304,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,798
67a54bea2d107a279f18a305,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00415.java,798
67a54bea2d107a279f18a306,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00973.java,798
67a54bea2d107a279f18a307,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00243.java,798
67a54bea2d107a279f18a308,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00483.java,798
67a54bea2d107a279f18a309,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00988.java,798
67a54bea2d107a279f18a30a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,798
67a54bea2d107a279f18a30b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02081.java,798
67a54bea2d107a279f18a30c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01367.java,798
67a54bea2d107a279f18a30d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00167.java,798
67a54bea2d107a279f18a30e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,798
67a54bea2d107a279f18a30f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02438.java,798
67a54bea2d107a279f18a310,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java,798
67a54bea2d107a279f18a311,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00577.java,798
67a54bea2d107a279f18a312,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00915.java,798
67a54bea2d107a279f18a313,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01073.java,798
67a54bea2d107a279f18a314,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00299.java,798
67a54bea2d107a279f18a315,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02425.java,798
67a54bea2d107a279f18a316,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01447.java,798
67a54bea2d107a279f18a317,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01539.java,798
67a54bea2d107a279f18a318,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02421.java,798
67a54bea2d107a279f18a319,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01139.java,798
67a54beb2d107a279f18a31a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00165.java,798
67a54beb2d107a279f18a31b,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01140.java,798
67a54beb2d107a279f18a31c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01992.java,798
67a54beb2d107a279f18a31d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00347.java,798
67a54beb2d107a279f18a31e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00664.java,798
67a54beb2d107a279f18a31f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00400.java,798
67a54beb2d107a279f18a320,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,798
67a54beb2d107a279f18a321,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00413.java,798
67a54beb2d107a279f18a322,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02038.java,798
67a54beb2d107a279f18a323,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00313.java,798
67a54beb2d107a279f18a324,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02258.java,798
67a54beb2d107a279f18a325,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02140.java,798
67a54beb2d107a279f18a326,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,798
67a54beb2d107a279f18a327,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,798
67a54beb2d107a279f18a328,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01537.java,798
67a54beb2d107a279f18a329,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00162.java,798
67a54beb2d107a279f18a32a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01931.java,798
67a54beb2d107a279f18a32b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01272.java,798
67a54beb2d107a279f18a32c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01800.java,798
67a54beb2d107a279f18a32d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02062.java,798
67a54beb2d107a279f18a32e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01782.java,798
67a54beb2d107a279f18a32f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02701.java,798
67a54beb2d107a279f18a330,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01798.java,798
67a54beb2d107a279f18a331,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00183.java,798
67a54beb2d107a279f18a332,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01141.java,798
67a54beb2d107a279f18a333,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java,798
67a54beb2d107a279f18a334,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02259.java,798
67a54beb2d107a279f18a335,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,798
67a54beb2d107a279f18a336,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02436.java,798
67a54beb2d107a279f18a337,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,798
67a54beb2d107a279f18a338,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,798
67a54beb2d107a279f18a339,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,798
67a54beb2d107a279f18a33a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01541.java,798
67a54beb2d107a279f18a33b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01612.java,798
67a54beb2d107a279f18a33c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01293.java,798
67a54beb2d107a279f18a33d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01675.java,798
67a54beb2d107a279f18a33e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02614.java,798
67a54beb2d107a279f18a33f,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02616.java,798
67a54beb2d107a279f18a340,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01947.java,798
67a54beb2d107a279f18a341,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,798
67a54beb2d107a279f18a342,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00023.java,798
67a54beb2d107a279f18a343,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01543.java,798
67a54beb2d107a279f18a344,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01611.java,798
67a54beb2d107a279f18a345,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00976.java,798
67a54beb2d107a279f18a346,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02257.java,798
67a54beb2d107a279f18a347,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,798
67a54beb2d107a279f18a348,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01198.java,798
67a54beb2d107a279f18a349,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,798
67a54beb2d107a279f18a34a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01785.java,798
67a54beb2d107a279f18a34b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01278.java,798
67a54beb2d107a279f18a34c,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00501.java,798
67a54beb2d107a279f18a34d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02719.java,798
67a54beb2d107a279f18a34e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00349.java,798
67a54beb2d107a279f18a34f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00166.java,798
67a54beb2d107a279f18a350,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01856.java,798
67a54beb2d107a279f18a351,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02416.java,798
67a54beb2d107a279f18a352,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01696.java,798
67a54beb2d107a279f18a353,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01200.java,798
67a54beb2d107a279f18a354,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02161.java,798
67a54beb2d107a279f18a355,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02720.java,798
67a54beb2d107a279f18a356,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02500.java,798
67a54beb2d107a279f18a357,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01842.java,798
67a54beb2d107a279f18a358,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01368.java,798
67a54beb2d107a279f18a359,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02717.java,798
67a54beb2d107a279f18a35a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00916.java,798
67a54beb2d107a279f18a35b,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02619.java,798
67a54beb2d107a279f18a35c,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02073.java,798
67a54beb2d107a279f18a35d,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00578.java,798
67a54beb2d107a279f18a35e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00829.java,798
67a54beb2d107a279f18a35f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00561.java,798
67a54beb2d107a279f18a360,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01866.java,798
67a54beb2d107a279f18a361,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02007.java,798
67a54beb2d107a279f18a362,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00581.java,798
67a54beb2d107a279f18a363,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02010.java,798
67a54beb2d107a279f18a364,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00485.java,798
67a54beb2d107a279f18a365,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00414.java,798
67a54beb2d107a279f18a366,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01072.java,798
67a54beb2d107a279f18a367,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,798
67a54beb2d107a279f18a368,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02255.java,798
67a54beb2d107a279f18a369,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00832.java,798
67a54beb2d107a279f18a36a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,798
67a54beb2d107a279f18a36b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02504.java,798
67a54beb2d107a279f18a36c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01195.java,798
67a54beb2d107a279f18a36d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02441.java,798
67a54beb2d107a279f18a36e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00417.java,798
67a54beb2d107a279f18a36f,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01076.java,798
67a54beb2d107a279f18a370,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00974.java,798
67a54beb2d107a279f18a371,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00584.java,798
67a54beb2d107a279f18a372,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02435.java,798
67a54beb2d107a279f18a373,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01292.java,798
67a54beb2d107a279f18a374,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01502.java,798
67a54beb2d107a279f18a375,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00989.java,798
67a54beb2d107a279f18a376,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01678.java,798
67a54beb2d107a279f18a377,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java,798
67a54beb2d107a279f18a378,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02415.java,798
67a54beb2d107a279f18a379,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01534.java,798
67a54beb2d107a279f18a37a,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01853.java,798
67a54beb2d107a279f18a37b,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01357.java,798
67a54beb2d107a279f18a37c,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00422.java,798
67a54beb2d107a279f18a37d,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02063.java,798
67a54beb2d107a279f18a37e,Hardcoded Credential,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,798
67a54beb2d107a279f18a37f,Hardcoded Credential,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01183.java,798
