vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a54bea2d107a279f18a2c9,Hardcoded Credential,CWE-798,71,71,27,39,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00990.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ca,Hardcoded Credential,CWE-798,60,60,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00750.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2cb,Hardcoded Credential,CWE-798,53,53,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02420.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2cc,Hardcoded Credential,CWE-798,78,78,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01701.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2cd,Hardcoded Credential,CWE-798,52,52,27,38,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02164.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ce,Hardcoded Credential,CWE-798,71,71,27,39,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01871.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2cf,Hardcoded Credential,CWE-798,59,59,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01949.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d0,Hardcoded Credential,CWE-798,53,53,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02700.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d1,Hardcoded Credential,CWE-798,75,75,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01680.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d2,Hardcoded Credential,CWE-798,52,52,27,37,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00421.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d3,Hardcoded Credential,CWE-798,77,77,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d4,Hardcoded Credential,CWE-798,66,66,27,37,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01453.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d5,Hardcoded Credential,CWE-798,55,55,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02209.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d6,Hardcoded Credential,CWE-798,56,56,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01932.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d7,Hardcoded Credential,CWE-798,55,55,23,30,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01355.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d8,Hardcoded Credential,CWE-798,76,76,27,37,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01705.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2d9,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02715.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2da,Hardcoded Credential,CWE-798,59,59,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00666.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2db,Hardcoded Credential,CWE-798,61,61,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01538.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2dc,Hardcoded Credential,CWE-798,91,91,27,42,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00245.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2dd,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02443.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2de,Hardcoded Credential,CWE-798,58,58,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00420.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2df,Hardcoded Credential,CWE-798,53,53,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e0,Hardcoded Credential,CWE-798,73,73,26,80,TRUE,TRUE,src/main/java/org/owasp/benchmark/helpers/HibernateUtil.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e1,Hardcoded Credential,CWE-798,75,75,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e2,Hardcoded Credential,CWE-798,67,67,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00248.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e3,Hardcoded Credential,CWE-798,63,63,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00662.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e4,Hardcoded Credential,CWE-798,79,79,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00913.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e5,Hardcoded Credential,CWE-798,69,69,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02013.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e6,Hardcoded Credential,CWE-798,61,61,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00168.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e7,Hardcoded Credential,CWE-798,54,54,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02159.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e8,Hardcoded Credential,CWE-798,58,58,23,29,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02040.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2e9,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01542.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ea,Hardcoded Credential,CWE-798,77,77,27,39,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00506.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2eb,Hardcoded Credential,CWE-798,74,74,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02012.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ec,Hardcoded Credential,CWE-798,65,65,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ed,Hardcoded Credential,CWE-798,71,71,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00231.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ee,Hardcoded Credential,CWE-798,69,69,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02011.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ef,Hardcoded Credential,CWE-798,66,66,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02072.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f0,Hardcoded Credential,CWE-798,63,63,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00312.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f1,Hardcoded Credential,CWE-798,85,85,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f2,Hardcoded Credential,CWE-798,66,66,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00564.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f3,Hardcoded Credential,CWE-798,56,56,27,39,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02260.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f4,Hardcoded Credential,CWE-798,52,52,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01787.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f5,Hardcoded Credential,CWE-798,60,60,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01202.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f6,Hardcoded Credential,CWE-798,61,61,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00661.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f7,Hardcoded Credential,CWE-798,60,60,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02079.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f8,Hardcoded Credential,CWE-798,58,58,27,42,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2f9,Hardcoded Credential,CWE-798,74,74,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00985.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2fa,Hardcoded Credential,CWE-798,73,73,27,39,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2fb,Hardcoded Credential,CWE-798,80,80,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00746.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2fc,Hardcoded Credential,CWE-798,72,72,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2fd,Hardcoded Credential,CWE-798,54,54,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00369.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2fe,Hardcoded Credential,CWE-798,64,64,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00502.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a2ff,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01797.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a300,Hardcoded Credential,CWE-798,59,59,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02083.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a301,Hardcoded Credential,CWE-798,70,70,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01860.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a302,Hardcoded Credential,CWE-798,62,62,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01196.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a303,Hardcoded Credential,CWE-798,59,59,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00181.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a304,Hardcoded Credential,CWE-798,79,79,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a305,Hardcoded Credential,CWE-798,64,64,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00415.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a306,Hardcoded Credential,CWE-798,70,70,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00973.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a307,Hardcoded Credential,CWE-798,78,78,27,42,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00243.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a308,Hardcoded Credential,CWE-798,61,61,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00483.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a309,Hardcoded Credential,CWE-798,72,72,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00988.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30a,Hardcoded Credential,CWE-798,57,57,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30b,Hardcoded Credential,CWE-798,59,59,27,37,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02081.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30c,Hardcoded Credential,CWE-798,63,63,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01367.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30d,Hardcoded Credential,CWE-798,63,63,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00167.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30e,Hardcoded Credential,CWE-798,70,70,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a30f,Hardcoded Credential,CWE-798,56,56,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02438.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a310,Hardcoded Credential,CWE-798,70,70,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a311,Hardcoded Credential,CWE-798,78,78,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00577.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a312,Hardcoded Credential,CWE-798,56,56,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00915.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a313,Hardcoded Credential,CWE-798,64,64,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01073.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a314,Hardcoded Credential,CWE-798,63,63,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00299.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a315,Hardcoded Credential,CWE-798,53,53,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02425.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a316,Hardcoded Credential,CWE-798,72,72,27,42,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01447.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a317,Hardcoded Credential,CWE-798,61,61,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01539.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a318,Hardcoded Credential,CWE-798,53,53,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02421.java,java/NoHardcodedCredentials,None,None
67a54bea2d107a279f18a319,Hardcoded Credential,CWE-798,68,68,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01139.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31a,Hardcoded Credential,CWE-798,59,59,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00165.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31b,Hardcoded Credential,CWE-798,67,67,27,38,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01140.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31c,Hardcoded Credential,CWE-798,66,66,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01992.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31d,Hardcoded Credential,CWE-798,50,50,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00347.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31e,Hardcoded Credential,CWE-798,76,76,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00664.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a31f,Hardcoded Credential,CWE-798,70,70,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00400.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a320,Hardcoded Credential,CWE-798,71,71,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a321,Hardcoded Credential,CWE-798,64,64,27,38,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00413.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a322,Hardcoded Credential,CWE-798,58,58,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02038.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a323,Hardcoded Credential,CWE-798,64,64,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00313.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a324,Hardcoded Credential,CWE-798,59,59,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02258.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a325,Hardcoded Credential,CWE-798,51,51,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02140.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a326,Hardcoded Credential,CWE-798,77,77,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a327,Hardcoded Credential,CWE-798,79,79,27,38,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a328,Hardcoded Credential,CWE-798,57,57,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01537.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a329,Hardcoded Credential,CWE-798,56,56,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00162.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32a,Hardcoded Credential,CWE-798,56,56,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01931.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32b,Hardcoded Credential,CWE-798,51,51,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01272.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32c,Hardcoded Credential,CWE-798,53,53,27,37,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01800.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32d,Hardcoded Credential,CWE-798,58,58,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02062.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32e,Hardcoded Credential,CWE-798,52,52,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01782.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a32f,Hardcoded Credential,CWE-798,53,53,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02701.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a330,Hardcoded Credential,CWE-798,54,54,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01798.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a331,Hardcoded Credential,CWE-798,77,77,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00183.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a332,Hardcoded Credential,CWE-798,67,67,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01141.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a333,Hardcoded Credential,CWE-798,68,68,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a334,Hardcoded Credential,CWE-798,58,58,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02259.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a335,Hardcoded Credential,CWE-798,56,56,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a336,Hardcoded Credential,CWE-798,56,56,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02436.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a337,Hardcoded Credential,CWE-798,75,75,23,29,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a338,Hardcoded Credential,CWE-798,75,75,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a339,Hardcoded Credential,CWE-798,71,71,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33a,Hardcoded Credential,CWE-798,56,56,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01541.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33b,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01612.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33c,Hardcoded Credential,CWE-798,59,59,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01293.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33d,Hardcoded Credential,CWE-798,76,76,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01675.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33e,Hardcoded Credential,CWE-798,82,82,27,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02614.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a33f,Hardcoded Credential,CWE-798,79,79,27,42,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02616.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a340,Hardcoded Credential,CWE-798,64,64,27,38,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01947.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a341,Hardcoded Credential,CWE-798,58,58,23,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a342,Hardcoded Credential,CWE-798,50,50,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00023.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a343,Hardcoded Credential,CWE-798,55,55,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01543.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a344,Hardcoded Credential,CWE-798,61,61,27,38,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01611.java,java/NoHardcodedCredentials,None,None
67a54beb2d107a279f18a345,Hardcoded Credential,CWE-798,70,70,23,30,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00976.java,java/NoHardcodedCredentials,None,None
